ticket_id,account_id,account_segment,region,tenure_months,account_contract_value,created_at,resolved_at,priority,issue_type,channel,team,first_response_minutes,resolution_minutes,satisfaction_score,reopened,response_sla_met,resolution_sla_met,churned,churn_window_flag,churn_90d
TCK-15785,ACCT-0802,smb,,42,8106,2025/05/04 21:15:00,2025/05/05 02:31:07,low,product_bug,chat,core_support,14.0,316.1,4.0,False,True,True,True,False,False
TCK-21344,ACCT-1090,smb,North America,31,1933,08/26/2025 18:06,2025/08/26 20:49:28,high,product_bug,chat,integrations,,163.5,3.0,False,True,True,False,False,False
TCK-20269,ACCT-0406,midmarket,North America,37,14204,07/24/2025 10:55,25-Jul-2025 03:13,low,usability,,core_support,109.1,978.7,3.0,False,True,True,False,False,False
TCK-16699,ACCT-0271,midmarket,North America,6,10883,04/15/2025 14:30,04/16/2025 02:25,medium,feature_request,email,core_support,11.4,715.1,,False,True,True,True,True,True
TCK-18122,ACCT-1110,smb,North America,30,10114,2025/05/11 10:06:00,2025/05/11 10:54:30,high,usability,email,premium_support,7.8,48.5,5.0,False,True,True,False,False,False
TCK-18112,ACCT-1216,smb,North America,42,7158,06/26/2025 19:07,2025/06/26 22:29:34,low,onboarding,email,billing,52.5,202.6,3.0,False,True,True,False,False,False
TCK-10507,ACCT-0646,midmarket,North America,34,32944,06/15/2025 17:47,06/15/2025 18:33,low,feature_request,chat,premium_support,24.5,46.3,4.0,False,True,True,False,False,False
TCK-18426,ACCT-0568,smb,North America,44,2885,30-Apr-2025 08:51,05/01/2025 01:47,medium,onboarding,email,core_support,55.5,1016.1,3.0,False,True,False,False,False,False
TCK-13245,ACCT-0825,smb,EMEA,10,3298,03/30/2025 17:46,03/31/2025 01:47,medium,usability,chat,premium_support,6.9,481.3,4.0,False,True,True,True,False,False
TCK-21445,ACCT-0454,enterprise,North America,47,199059,08/18/2025 10:04,2025/08/18 17:46:02,high,feature_request,email,BILLING,102.1,462.0,3.0,False,True,True,False,False,False
TCK-14928,ACCT-0734,smb,EMEA,37,3957,06/02/2025 18:13,06/03/2025 00:15,medium,onboarding,email,core_support,36.5,362.3,4.0,False,True,True,True,True,True
TCK-13439,ACCT-1080,enterprise,North America,45,192360,14-Mar-2025 02:37,03/14/2025 06:11,medium,billing,chat,core_support,139.1,214.5,4.0,False,True,True,False,False,False
TCK-17990,ACCT-0996,smb,EMEA,5,6184,20-Jun-2025 13:14,06/20/2025 23:58,low,onboarding,chat,billing,188.0,644.2,4.0,False,True,True,False,False,False
TCK-21613,ACCT-0816,smb,EMEA,38,2773,2025/05/10 07:40:00,10-May-2025 12:55,medium,billing,CHAT,integrations,6.1,316.0,4.0,False,True,True,False,False,False
TCK-13267,ACCT-0828,smb,EMEA,28,2365,2025/06/27 19:29:00,28-Jun-2025 01:37,medium,billing,webform,integrations,208.8,368.7,2.0,True,False,True,False,False,False
TCK-18517,ACCT-1200,smb,APAC,26,7278,04/24/2025 17:46,04/24/2025 20:46,high,usability,chat,core_support,53.9,180.6,4.0,False,True,True,False,False,False
TCK-21828,ACCT-1047,smb,North America,23,8192,08/01/2025 11:07,08/01/2025 18:05,medium,feature_request,chat,billing,66.4,418.9,3.0,False,True,True,False,False,False
TCK-20399,ACCT-0320,smb,APAC,45,2335,08/27/2025 14:46,28-Aug-2025 04:12,low,feature_request,chat,core_support,117.6,806.8,3.0,False,True,True,False,False,False
TCK-10400,ACCT-0755,smb,APAC,36,4033,08/21/2025 14:25,08/21/2025 20:08,high,integration,chat,integrations,30.8,343.7,4.0,False,True,True,False,False,False
TCK-11737,ACCT-0346,midmarket,Apac,15,26633,06/15/2025 17:09,15-Jun-2025 18:21,high,usability,chat,core_support,35.7,72.4,3.0,True,True,True,False,False,False
TCK-18095,ACCT-0229,midmarket,APAC,5,32588,04/28/2025 02:34,28-Apr-2025 09:44,medium,usability,webform,core_support,351.7,430.3,2.0,False,False,True,True,True,True
TCK-16154,ACCT-0558,smb,EMEA,17,7179,05-Aug-2025 16:33,08/05/2025 19:03,urgent,onboarding,email,core_support,149.8,150.7,4.0,True,False,True,False,False,False
TCK-18465,ACCT-1302,enterprise,APAC,16,107904,10/11/2025 12:42,10/11/2025 19:00,medium,billing,chat,billing,168.5,379.0,4.0,False,True,True,False,False,False
TCK-10041,ACCT-0008,midmarket,APAC,10,26415,28-May-2025 14:12,28-May-2025 15:28,low,product_bug,chat,integrations,49.2,76.2,,False,True,True,True,True,True
TCK-10515,ACCT-0163,midmarket,APAC,39,38401,12-Feb-2025 03:12,02/12/2025 11:42,low,integration,chat,integrations,8.3,510.7,4.0,True,True,True,False,False,False
TCK-15237,ACCT-0477,smb,North America,30,2333,2025/01/22 13:40:00,01/22/2025 16:50,medium,billing,phone,integrations,35.7,190.5,3.0,True,True,True,False,False,False
TCK-19368,ACCT-0713,smb,APAC,37,5681,04/20/2025 20:56,04/21/2025 02:05,medium,billing,webform,integrations,245.4,309.1,3.0,False,False,True,False,False,False
TCK-18054,ACCT-0408,smb,APAC,7,6273,10/09/2025 18:15,10/10/2025 01:57,low,onboarding,chat,integrations,136.8,462.3,4.0,False,True,True,False,False,False
TCK-11761,ACCT-0747,smb,North America,12,5793,06-Oct-2025 21:57,2025/10/07 04:44:26,medium,billing,chat,core_support,52.2,407.4,3.0,True,True,True,False,False,False
TCK-16870,ACCT-0463,midmarket,EMEA,32,11382,2025/09/22 15:02:00,09/22/2025 17:52,medium,integration,email,integrations,31.7,170.8,4.0,False,True,True,False,False,False
TCK-16181,ACCT-1104,enterprise,EMEA,26,82938,04/29/2025 13:09,04/29/2025 23:59,medium,feature_request,email,billing,119.3,650.1,4.0,False,True,True,False,False,False
TCK-21137,ACCT-0535,midmarket,APAC,43,23696,03/24/2025 18:00,2025/03/24 23:47:00,medium,onboarding,email,core_support,149.2,347.0,3.0,False,True,True,True,True,True
TCK-14529,ACCT-1200,smb,APAC,26,7278,06/30/2025 10:10,06/30/2025 12:07,high,billing,chat,core_support,28.4,117.4,3.0,False,True,True,False,False,False
TCK-16452,ACCT-0226,smb,APAC,29,4705,09/20/2025 17:28,20-Sep-2025 18:08,medium,onboarding,,premium_support,19.3,40.7,3.0,False,True,True,False,False,False
TCK-12469,ACCT-0721,enterprise,North America,13,107438,2025/10/06 14:39:00,10/06/2025 20:12,medium,onboarding,chat,billing,84.7,333.1,4.0,False,True,True,False,False,False
TCK-16704,ACCT-0615,midmarket,North America,28,14116,03/28/2025 14:37,03/28/2025 20:58,medium,integration,email ,integrations,50.7,381.1,,False,True,True,True,False,False
TCK-20382,ACCT-1150,midmarket,North America,26,30492,07/24/2025 17:52,07/24/2025 20:03,urgent,onboarding,chat,core_support,16.5,131.9,4.0,False,True,True,False,False,False
TCK-19995,ACCT-0489,enterprise,North America,35,111836,2025/06/12 16:23:00,06/12/2025 19:56,medium,product_bug,phone,premium_support,172.6,213.1,3.0,True,True,True,False,False,False
TCK-11324,ACCT-0003,midmarket,EMEA,44,16577,08/30/2025 09:04,08/30/2025 15:29,medium,billing,chat,core_support,174.6,385.1,2.0,False,True,True,False,False,False
TCK-14484,ACCT-0522,smb,EMEA,45,6115,05/14/2025 18:51,05/15/2025 00:34,low,usability,email,core_support,179.5,343.6,,False,True,True,False,False,False
TCK-13270,ACCT-0946,smb,APAC,11,4912,03/31/2025 09:27,31-Mar-2025 09:56,medium,usability,chat,core_support,17.4,29.6,4.0,False,True,True,False,False,False
TCK-20011,ACCT-0794,midmarket,N.A.,19,25047,2025/04/04 17:42:00,04/04/2025 22:25,low,product_bug,chat,integrations,50.3,283.1,4.0,False,True,True,False,False,False
TCK-20601,ACCT-1214,midmarket,North America,25,19850,09/27/2025 00:01,09/27/2025 02:19,high,onboarding,chat,core_support,17.3,138.3,4.0,False,True,True,False,False,False
TCK-15912,ACCT-0617,smb,APAC,44,5138,01/19/2025 07:53,01/19/2025 09:27,low,onboarding,phone,core_support,31.4,94.2,4.0,False,True,True,False,False,False
TCK-16213,ACCT-0641,smb,North America,4,3059,04/06/2025 17:42,04/06/2025 23:20,low,integration,webform,integrations,66.0,338.0,3.0,False,True,True,False,False,False
TCK-13434,ACCT-0388,smb,EMEA,3,6226,22-Apr-2025 08:56,04/22/2025 22:51,medium,feature_request,chat,integrations,233.5,835.8,3.0,False,False,False,False,False,False
TCK-16719,ACCT-0690,smb,EMEA,42,6143,01/10/2025 11:08,10-Jan-2025 14:54,medium,onboarding,chat,core_support,29.8,226.5,3.0,False,True,True,False,False,False
TCK-20135,ACCT-0214,smb,Apac,12,2792,06/10/2025 08:49,06/10/2025 14:47,medium,product_bug,email,integrations,114.5,358.9,4.0,False,True,True,False,False,False
TCK-20889,ACCT-1384,smb,APAC,20,6705,08/26/2025 11:51,08/26/2025 15:12,medium,billing,phone,billing,75.2,201.8,3.0,True,True,True,False,False,False
TCK-14113,ACCT-0596,smb,North America,34,3842,03/28/2025 13:00,03/28/2025 14:20,medium,integration,email,premium_support,64.4,80.9,,False,True,True,True,True,True
TCK-19814,ACCT-0080,smb,EMEA,12,3065,2025/07/19 13:35:00,07/19/2025 17:21,medium,usability,webform,core_support,101.9,226.9,3.0,False,True,True,False,False,False
TCK-10183,ACCT-0364,Small Biz,APAC,20,4083,08-Jun-2025 14:32,06/08/2025 16:36,high,product_bug,webform,core_support,31.0,124.4,3.0,True,True,True,False,False,False
TCK-10169,ACCT-0993,MidMarket,APAC,34,6180,21-Aug-2025 08:26,21-Aug-2025 11:20,high,usability,phone,core_support,138.1,174.7,5.0,False,False,True,False,False,False
TCK-16217,ACCT-0009,midmarket,North America,43,38078,30-Jun-2025 09:56,2025/06/30 11:33:15,medium,integration,chat,core support,15.9,97.3,4.0,False,True,True,False,False,False
TCK-17059,ACCT-0919,midmarket,North America,44,22784,09/11/2025 03:22,09/11/2025 04:42,medium,onboarding,email,core_support,2.5,80.5,3.0,False,True,True,False,False,False
TCK-20056,ACCT-0853,smb,North America,14,5811,07/22/2025 05:54,07/22/2025 14:08,high,billing,email,core_support,74.4,495.0,2.0,False,True,False,False,False,False
TCK-17250,ACCT-0506,smb,EMEA,28,6227,2025/06/02 12:55:00,2025/06/02 19:23:18,medium,onboarding,chat,integrations,120.6,388.3,3.0,False,True,True,False,False,False
TCK-20769,ACCT-1235,midmarket,EMEA,46,28222,10/04/2025 18:38,10/05/2025 16:07,medium,integration,email,core_support,133.0,1289.8,3.0,False,True,False,False,False,False
TCK-21798,ACCT-0539,smb,APAC,21,2157,2025/07/13 18:54:00,07/14/2025 02:04,medium,onboarding,chat,BILLING,138.9,430.9,4.0,False,True,True,True,True,True
TCK-19629,ACCT-1181,enterprise,North America,25,94188,13-Jun-2025 11:18,06/13/2025 15:10,low,onboarding,chat,core_support,26.6,232.9,3.0,False,True,True,False,False,False
TCK-16550,ACCT-1346,smb,APAC,5,6001,01/09/2025 13:01,01/09/2025 18:59,medium,product_bug,CHAT,core_support,34.1,358.2,3.0,False,True,True,False,False,False
TCK-12586,ACCT-0043,smb,North America,41,5233,03/03/2025 18:02,03/04/2025 00:46,high,product_bug,chat,billing,1.3,404.9,3.0,False,True,True,True,False,False
TCK-21044,ACCT-0395,smb,EMEA,23,5859,2025/06/02 17:54:00,06/02/2025 23:59,medium,product_bug,chat,core support,68.0,365.2,3.0,False,True,True,True,False,False
TCK-20612,ACCT-1072,smb,APAC,35,3075,2025/05/31 07:11:00,05/31/2025 12:52,medium,Product_bug,email,integrations,93.4,341.9,4.0,False,True,True,False,False,False
TCK-11053,ACCT-0823,smb,North America,24,6263,07/08/2025 13:03,07/08/2025 22:27,low,integration,phone,core_support,72.4,564.3,,False,True,True,False,False,False
TCK-21498,ACCT-0512,smb,North America,5,5038,10/13/2025 08:52,10/13/2025 14:55,low,integration,email,core_support,11.2,363.3,4.0,False,True,True,False,False,False
TCK-16321,ACCT-0704,ENTERPRISE,APAC,14,4521,12-Oct-2025 08:31,10/12/2025 19:18,,product_bug,email,Core Support,88.0,647.5,3.0,False,True,True,False,False,False
TCK-11142,ACCT-0578,enterprise,EMEA,45,65671,05/25/2025 17:01,05/25/2025 18:46,medium,integration,chat,core_support,12.2,105.5,,False,True,True,True,False,False
TCK-18120,ACCT-0848,enterprise,Apac,17,180819,2025/02/15 09:59:00,02/15/2025 16:03,low,billing,email,integrations,97.5,364.9,4.0,False,True,True,True,True,True
TCK-14864,ACCT-0652,smb,APAC,3,4036,09/03/2025 03:13,09/03/2025 03:43,medium,usability,chat,billing,21.2,30.2,4.0,False,True,True,False,False,False
TCK-14133,ACCT-1160,smb,North America,22,6928,14-Aug-2025 13:22,08/14/2025 22:52,low,integration,email,premium_support,110.3,570.8,3.0,True,True,True,False,False,False
TCK-19491,ACCT-1416,enterprise,North America,5,62479,10/08/2025 17:12,10/08/2025 18:46,low,feature_request,email,core_support,25.4,94.1,4.0,True,True,True,False,False,False
TCK-17475,ACCT-0738,midmarket,North America,23,18978,05/19/2025 10:53,05/19/2025 14:24,high,integration,phone,core_support,93.6,211.3,4.0,False,True,True,False,False,False
TCK-13174,ACCT-1089,enterprise,Apac,34,96164,08/20/2025 16:41,08/20/2025 23:40,medium,feature_request,chat,integrations,20.4,419.8,3.0,False,True,True,False,False,False
TCK-19493,ACCT-1323,midmarket,North America,45,15509,10/07/2025 13:43,10/07/2025 22:53,medium,product_bug,email,premium_support,,550.4,,False,False,True,False,False,False
TCK-17902,ACCT-0016,,APAC,37,4749,04/14/2025 16:03,04/14/2025 18:31,medium,integration,email,core_support,151.8,148.2,4.0,False,True,True,True,True,True
TCK-11559,ACCT-0271,midmarket,North America,6,10883,06/19/2025 17:00,06/19/2025 20:05,high,product_bug,email,core_support,56.7,185.8,4.0,False,True,True,True,True,True
TCK-16774,ACCT-0068,midmarket,north america,23,26311,08/31/2025 17:15,08/31/2025 22:48,medium,integration,email,core_support,35.7,333.4,,False,True,True,False,False,False
TCK-18199,ACCT-0433,midmarket,EMEA,37,24704,18-Aug-2025 11:53,08/19/2025 00:30,low,billling,email,billing,227.1,757.2,,False,True,True,False,False,False
TCK-19132,ACCT-0070,enterprise,EMEA,18,167341,2025/06/15 08:40:00,2025/06/15 18:13:56,medium,onboarding,webform,billing,88.1,573.9,3.0,False,True,True,False,False,False
TCK-18870,ACCT-1131,midmarket,north america,42,30894,06/28/2025 10:03,06/28/2025 19:25,medium,onboarding,chat,Core Support,83.2,562.8,3.0,False,True,True,False,False,False
TCK-12145,ACCT-1137,midmarket,North America,35,30602,06/08/2025 23:41,09-Jun-2025 07:24,high,onboarding,chat,premium_support,46.9,463.2,4.0,True,True,True,True,False,False
TCK-11598,ACCT-0699,smb,APAC,13,5790,2025/02/03 08:03:00,03-Feb-2025 22:43,medium,billing,email,core_support,602.0,880.7,3.0,False,False,False,True,True,True
TCK-14390,ACCT-0517,smb,EMEA,45,2264,10-Feb-2025 11:24,02/10/2025 20:51,,product_bug,email,core_support,11.7,567.4,4.0,False,True,True,True,True,True
TCK-13276,ACCT-0302,smb,North America,8,7547,2025/03/20 19:00:00,03/20/2025 22:37,high,product_bug,chat,core_support,53.6,217.5,4.0,False,True,True,True,True,True
TCK-12324,ACCT-0476,MidMarket,APAC,44,107180,08/29/2025 14:46,08/30/2025 05:02,low,integration,email,core_support,61.1,856.1,2.0,False,True,True,False,False,False
TCK-14443,ACCT-0285,smb,North America,47,7456,03/09/2025 12:33,09-Mar-2025 21:52,medium,billing,webform,core_support,107.3,559.1,3.0,False,True,True,True,False,False
TCK-15759,ACCT-0683,smb,APAC,23,6713,08/27/2025 15:51,08/28/2025 01:52,high,onboarding,email,core_support,16.0,601.5,3.0,False,True,False,False,False,False
TCK-10361,ACCT-1403,smb,North America,21,7516,2025/05/09 13:03:00,05/09/2025 17:46,high,integration,chat,core_support,84.5,283.8,5.0,False,True,True,True,True,True
TCK-18239,ACCT-0568,smb,North America,44,2885,02/04/2025 18:40,05-Feb-2025 01:11,high,feature_request,email,core_support,128.2,391.3,3.0,True,False,True,False,False,False
TCK-20131,ACCT-1248,smb,North America,33,2475,06/05/2025 10:03,06/05/2025 10:55,low,feature_request,email,billing,40.6,52.8,4.0,False,True,True,False,False,False
TCK-21772,ACCT-1164,midmarket,EMEA,5,10043,04/03/2025 00:49,2025/04/03 09:23:57,high,onboarding,Email,Int.,34.4,515.0,3.0,False,True,False,False,False,False
TCK-20200,ACCT-1042,midmarket,North America,31,26965,2025/03/17 22:13:00,03/18/2025 05:14,medium,billing,email,core_support,149.2,421.8,3.0,False,True,True,False,False,False
TCK-11098,ACCT-0481,midmarket,EMEA,21,14676,06/21/2025 15:56,06/21/2025 23:29,medium,billing,chat,billing,13.7,453.8,3.0,False,True,True,False,False,False
TCK-17404,ACCT-0685,Small Biz,EMEA,37,90882,21-Jun-2025 12:35,2025/06/21 19:08:28,medium,Usability,email,billing,98.7,393.5,3.0,False,True,True,False,False,False
TCK-15953,ACCT-1172,enterprise,EMEA,14,95000,18-Aug-2025 15:47,18-Aug-2025 18:43,medium,product_bug,email,billing,9.7,176.1,4.0,False,True,True,False,False,False
TCK-17949,ACCT-0846,smb,North America,33,2300,09/19/2025 17:17,2025/09/20 07:31:03,medium,onboarding,chat,core_support,117.2,854.1,3.0,False,True,False,False,False,False
TCK-20583,ACCT-0775,midmarket,APAC,23,26757,03/19/2025 14:25,03/20/2025 03:01,medium,onboarding,email,core_support,48.2,756.0,2.0,False,True,False,True,True,True
TCK-14283,ACCT-1063,midmarket,North America,46,27224,07/25/2025 15:35,26-Jul-2025 01:36,high,onboarding,,integrations,6.9,601.1,3.0,False,True,False,False,False,False
TCK-20918,ACCT-0113,enterprise,EMEA,19,150801,2025/06/01 10:36:00,06/01/2025 16:20,high,usability,email,core_support,4.6,344.7,4.0,False,True,True,True,True,True
TCK-15118,ACCT-0365,enterprise,EMEA,23,118620,08/11/2025 09:46,08/11/2025 11:54,high,usability,chat,core_support,14.3,128.9,,False,True,True,False,False,False
TCK-15059,ACCT-0456,smb,APAC,42,4754,01/07/2025 11:49,01/07/2025 16:49,high,onboarding,email,core_support,285.1,300.8,3.0,False,False,True,True,False,False
TCK-17965,ACCT-1226,midmarket,North America,31,37159,13-May-2025 00:14,2025/05/13 03:19:56,medium,product_bug,email,core_support,17.0,185.9,3.0,False,True,True,False,False,False
TCK-20593,ACCT-1258,smb,APAC,44,5798,2025/05/02 09:20:00,05/02/2025 12:15,low,usability,email,integrations,11.6,175.1,3.0,True,True,True,False,False,False
TCK-13447,ACCT-0479,enterprise,EMEA,16,107542,2025/02/03 09:14:00,02/03/2025 22:20,high,onboarding,email,core_support,4.1,786.7,4.0,True,True,False,False,False,False
TCK-15297,ACCT-1010,smb,North America,47,2044,10/04/2025 13:22,2025/10/04 14:52:42,high,billing,chat,core_support,46.3,90.7,,False,True,True,False,False,False
TCK-13944,ACCT-0510,midmarket,North America,7,38364,06/13/2025 02:20,13-Jun-2025 05:14,high,product_bug,chat,core_support,169.1,174.7,3.0,True,False,True,False,False,False
TCK-19154,ACCT-0659,midmarket,EMEA,29,30513,06/02/2025 16:23,06/03/2025 02:09,high,feature_request,webform,premium_support,76.8,586.0,5.0,False,True,False,True,True,True
TCK-11605,ACCT-0092,midmarket,APAC,43,10136,05/24/2025 11:56,05/24/2025 12:48,medium,billing,chat,premium_support,7.0,52.3,4.0,False,True,True,True,True,True
TCK-12434,ACCT-1372,smb,North America,47,7356,21-Apr-2025 14:12,21-Apr-2025 16:07,medium,product_bug,chat,billing,19.0,115.1,3.0,False,True,True,False,False,False
TCK-19453,ACCT-0137,smb,N.A.,21,7443,22-Apr-2025 11:01,04/23/2025 14:18,high,feature_request,email,core_support,40.5,1637.3,4.0,False,True,False,False,False,False
TCK-18907,ACCT-0134,smb,EMEA,6,6534,05/19/2025 16:10,2025/05/19 21:49:55,high,billing,webform,core_support,25.6,339.9,3.0,False,True,True,False,False,False
TCK-18815,ACCT-0147,midmarket,North America,42,43939,02-May-2025 16:26,03-May-2025 00:10,low,billing,chat,Integrations,6.2,464.7,4.0,False,True,True,False,False,False
TCK-11570,ACCT-0184,midmarket,North America,16,13004,2025/09/11 12:52:00,11-Sep-2025 13:41,high,onboarding,chat,core_support,8.2,49.3,4.0,False,True,True,False,False,False
TCK-13737,ACCT-1140,smb,APAC,26,2388,2025/08/03 17:13:00,2025/08/03 21:32:15,medium,product_bug,email,core_support,29.5,259.3,4.0,False,True,True,True,True,True
TCK-21009,ACCT-0534,smb,North America,46,3590,16-Apr-2025 12:51,16-Apr-2025 20:48,urgent,product_bug,email,core_support,344.1,477.7,3.0,False,False,False,True,True,True
TCK-17077,ACCT-0814,enterprise,North America,40,97661,06/28/2025 11:21,06/28/2025 17:45,High,feature_request,chat,core_support,86.3,384.2,4.0,False,True,True,False,False,False
TCK-10049,ACCT-0095,midmarket,EMEA,42,25122,03-Jun-2025 09:47,2025/06/03 16:34:24,low,onboarding,chat,core_support,33.0,407.4,4.0,False,True,True,False,False,False
TCK-16270,ACCT-0600,smb,North America,21,6043,07/06/2025 14:06,07/06/2025 18:22,medium,product_bug,chat,billing,65.0,256.5,3.0,False,True,True,False,False,False
TCK-15873,ACCT-0342,smb,North America,20,4447,2025/04/19 14:52:00,2025/04/19 17:32:51,medium,Bug,webform,core_support,105.8,160.9,4.0,False,True,True,False,False,False
TCK-11269,ACCT-0795,smb,North America,31,2253,05/23/2025 13:25,05/24/2025 01:34,low,feature_request,chat,core_support,185.3,729.4,2.0,False,False,False,False,False,False
TCK-14051,ACCT-0544,midmarket,North America,17,7824,04/28/2025 15:39,2025/04/28 22:54:07,low,usability,phone,core_support,184.3,435.1,3.0,False,True,True,True,True,True
TCK-12205,ACCT-0516,smb,EMEA,19,2572,10/13/2025 10:19,10/13/2025 14:52,high,billing,email,billing,106.7,273.8,3.0,True,True,True,False,False,False
TCK-14425,ACCT-0062,smb,North America,16,4158,29-Mar-2025 13:42,2025/03/29 16:15:45,medium,onBoarding,webform,core_support,118.0,153.8,2.0,True,True,True,False,False,False
TCK-21748,ACCT-0092,midmarket,APAC,43,10136,04/19/2025 15:28,04/19/2025 18:22,medium,feature_request,email,core_support,52.7,174.5,4.0,False,True,True,True,True,True
TCK-21152,ACCT-0019,smb,APAC,5,2209,2025/10/05 00:04:00,10/05/2025 01:29,,integration,email,billing,83.3,85.6,4.0,False,True,True,False,False,False
TCK-19409,ACCT-0478,smb,North America,13,2009,10/04/2025 00:37,10/05/2025 08:30,medium,usability,email,core_support,74.6,1913.0,3.0,True,True,False,False,False,False
TCK-19888,ACCT-0127,midmarket,North America,45,26487,2025/08/20 18:09:00,08/21/2025 03:04,high,usability,email,core_support,96.7,535.2,4.0,False,True,False,False,False,False
TCK-14932,ACCT-1280,smb,EMEA,10,4783,06/05/2025 23:44,2025/06/07 03:07:12,medium,billling,webform,integrations,68.5,1643.2,4.0,False,True,False,False,False,False
TCK-17275,ACCT-0763,smb,North America,22,3727,10/11/2025 14:48,10/11/2025 19:27,medium,product_bug,chat,core_support,45.0,279.7,4.0,False,True,True,False,False,False
TCK-20124,ACCT-1426,enterprise,APAC,12,166851,10/04/2025 14:44,2025/10/05 08:43:18,medium,usability,email,billing,46.3,1079.3,2.0,False,True,False,False,False,False
TCK-15568,ACCT-0047,smb,North America,5,5872,2025/04/10 12:06:00,04/10/2025 16:00,high,onboarding,chat,integrations,9.1,234.9,3.0,False,True,True,True,False,False
TCK-14325,ACCT-0248,enterprise,North America,43,116831,05/28/2025 13:57,2025/05/28 14:17:27,low,integration,email,premium_support,4.4,20.5,3.0,False,True,True,False,False,False
TCK-12104,ACCT-0552,midmarket,North America,10,17076,08/30/2025 11:22,08/30/2025 16:34,medium,billing,chat,core_support,157.8,312.4,4.0,False,True,True,False,False,False
TCK-20681,ACCT-0308,SMB,Apac,23,6205,09/23/2025 09:12,09/23/2025 10:15,high,product_bug,chat,core_support,15.3,63.3,3.0,False,True,True,False,False,False
TCK-11223,ACCT-0616,enterprise,North America,38,108175,28-May-2025 10:49,05/29/2025 00:39,medium,onboarding,webform,integrations,458.6,830.5,3.0,False,False,False,False,False,False
TCK-14131,ACCT-0272,midmarket,EMEA,3,29273,01/19/2025 12:13,01/19/2025 18:58,high,product_bug,email,core_support,355.3,405.9,3.0,False,False,True,False,False,False
TCK-10458,ACCT-0216,smb,North America,4,2137,08/24/2025 13:46,08/24/2025 17:57,High,onboarding,phone,billing,78.9,251.0,4.0,False,True,True,False,False,False
TCK-12266,ACCT-1379,smb,EMEA,31,4939,04/15/2025 17:42,04/16/2025 00:59,Medium,product_bug,Email,billing,40.1,438.0,4.0,False,True,True,False,False,False
TCK-11923,ACCT-0884,smb,APAC,12,8437,03-Aug-2025 14:42,03-Aug-2025 20:47,medium,billing,email,premium_support,222.5,365.7,4.0,False,False,True,False,False,False
TCK-17353,ACCT-1382,smb,North America,34,4499,2025/09/02 08:08:00,02-Sep-2025 10:37,,onboarding,email,integrations,3.3,149.1,3.0,False,True,True,True,True,True
TCK-20389,ACCT-0473,smb,North America,38,5973,04/27/2025 10:42,2025/04/27 21:01:41,low,Product_bug,email,integrations,306.2,619.7,4.0,False,True,True,True,True,True
TCK-13109,ACCT-0470,enterprise,APAC,44,161735,04/18/2025 16:33,04/19/2025 00:18,high,onboarding,email,core_support,79.0,465.2,3.0,False,True,True,False,False,False
TCK-19789,ACCT-1059,smb,North America,32,4048,07/21/2025 13:39,21-Jul-2025 17:00,medium,billing,email,Core Support,14.7,201.2,4.0,False,True,True,True,True,True
TCK-12345,ACCT-0835,smb,North America,18,6391,02/19/2025 00:49,02/19/2025 05:48,medium,billing,email,billing,14.0,299.6,3.0,True,True,True,True,False,False
TCK-16296,ACCT-0879,smb,North America,42,3830,25-Aug-2025 13:25,2025/08/25 21:59:21,medium,billing,chat,billing,138.4,514.4,4.0,False,True,True,False,False,False
TCK-15576,ACCT-0209,smb,EMEA,12,5910,2025/10/06 07:13:00,2025/10/06 13:39:22,medium,product_bug,webForm,core_support,236.7,386.4,3.0,False,False,True,False,False,False
TCK-17811,ACCT-0515,MidMarket,North America,3,7585,05/27/2025 08:25,05/27/2025 23:39,high,product_bug,chat,integrations,41.7,914.9,4.0,False,True,False,False,False,False
TCK-11703,ACCT-0902,smb,North America,33,5522,09/11/2025 16:37,09/12/2025 05:39,medium,integration,chat,core_support,118.9,782.1,,False,True,False,False,False,False
TCK-19987,ACCT-0621,smb,North America,14,7136,2025/09/24 14:22:00,09/24/2025 22:27,high,billing,email,core_support,163.2,485.3,3.0,False,False,False,False,False,False
TCK-21255,ACCT-0487,smb,North America,11,8074,04/14/2025 10:47,04/15/2025 01:19,low,product_bug,phone,integrations,174.0,872.4,3.0,False,True,True,True,True,True
TCK-12470,ACCT-0359,enterprise,EMEA,41,173964,2025/09/16 11:03:00,17-Sep-2025 04:43,medium,onBoarding,email,,124.1,1060.7,2.0,False,True,False,False,False,False
TCK-11702,ACCT-1356,midmarket,EMEA,10,34217,2025/05/30 15:58:00,2025/05/30 21:56:27,high,billing,email,billing,20.6,358.5,,False,True,True,False,False,False
TCK-18445,ACCT-1142,smb,North America,6,4471,10/05/2025 08:42,05-Oct-2025 10:45,High,billing,chat,core_support,2.2,123.5,4.0,False,True,True,False,False,False
TCK-20326,ACCT-0375,smb,EMEA,20,3344,06/18/2025 12:54,06/18/2025 19:14,low,billing,email,core_support,111.3,380.5,3.0,False,True,True,True,True,True
TCK-13555,ACCT-0930,smb,North America,44,4030,04/23/2025 12:33,04/23/2025 22:46,medium,Product_bug,email,core_support,85.6,613.1,3.0,False,True,True,False,False,False
TCK-19600,ACCT-0762,smb,EMEA,44,3026,10/03/2025 06:58,04-Oct-2025 00:33,high,integration,phone,core_support,93.7,1055.6,4.0,False,True,False,False,False,False
